id,state,county,npi,start_date,end_date,citation,note
2181,Massachusetts,Barnstable,gathering_size_10_0,,,,
2213,Massachusetts,Essex,lockdown,,,,
2214,Massachusetts,Essex,closing_of_public_venues,,,,
2215,Massachusetts,Essex,gathering_size_10_0,,,,
2216,Massachusetts,Essex,gathering_size_100_to_26,,,,
2217,Massachusetts,Essex,gathering_size_25_to_11,,,,
2218,Massachusetts,Essex,gathering_size_500_to_101,,,,
2219,Massachusetts,Essex,non-essential_services_closure,,,,
2220,Massachusetts,Essex,religious_gatherings_banned,,,,
2221,Massachusetts,Essex,school_closure,,,,
2222,Massachusetts,Essex,shelter_in_place,,,,
2223,Massachusetts,Essex,social_distancing,,,,
2224,Massachusetts,Franklin,closing_of_public_venues,,,Franklin county doesn't have its own government,
2225,Massachusetts,Franklin,gathering_size_10_0,,,,
2226,Massachusetts,Franklin,gathering_size_100_to_26,,,,
2227,Massachusetts,Franklin,gathering_size_25_to_11,,,,
2228,Massachusetts,Franklin,gathering_size_500_to_101,,,,
2229,Massachusetts,Franklin,lockdown,,,,
2230,Massachusetts,Franklin,non-essential_services_closure,,,,
2231,Massachusetts,Franklin,religious_gatherings_banned,,,,
2232,Massachusetts,Franklin,school_closure,,,,
2233,Massachusetts,Franklin,shelter_in_place,,,,
2234,Massachusetts,Franklin,social_distancing,,,,
2235,Massachusetts,Hampden,school_closure,,,https://www.hampdenma.gov/home/news/hampden-coronavirus-protective-measures, 
2237,Massachusetts,Hampden,lockdown,,,,
2238,Massachusetts,Hampden,closing_of_public_venues,,,,
2239,Massachusetts,Hampden,gathering_size_10_0,,,,
2240,Massachusetts,Hampden,gathering_size_100_to_26,,,,
2241,Massachusetts,Hampden,gathering_size_25_to_11,,,,
2242,Massachusetts,Hampden,gathering_size_500_to_101,,,,
2243,Massachusetts,Hampden,non-essential_services_closure,,,,
2244,Massachusetts,Hampden,religious_gatherings_banned,,,,
2245,Massachusetts,Hampden,social_distancing,,,,
2246,Massachusetts,Hampshire,school_closure,,,https://www.wwlp.com/news/localnews/hampshirecounty/easthamptonandnorthamptonpublicschoolsclosingfortwoweeksduetocoronavirusconcerns/,
2247,Massachusetts,Hampshire,closing_of_public_venues,,,Hampshire county doesn't have its own government,
2248,Massachusetts,Hampshire,gathering_size_10_0,,,,
2249,Massachusetts,Hampshire,gathering_size_100_to_26,,,,
2250,Massachusetts,Hampshire,gathering_size_25_to_11,,,,
2251,Massachusetts,Hampshire,gathering_size_500_to_101,,,,
2252,Massachusetts,Hampshire,lockdown,,,,
2253,Massachusetts,Hampshire,non-essential_services_closure,,,,
2254,Massachusetts,Hampshire,religious_gatherings_banned,,,,
2255,Massachusetts,Hampshire,shelter_in_place,,,,
2256,Massachusetts,Hampshire,social_distancing,,,,
2257,Massachusetts,Middlesex,closing_of_public_venues,,,,
2258,Massachusetts,Middlesex,gathering_size_10_0,,,,
2259,Massachusetts,Middlesex,gathering_size_100_to_26,,,,
2260,Massachusetts,Middlesex,gathering_size_25_to_11,,,,
2261,Massachusetts,Middlesex,gathering_size_500_to_101,,,,
2262,Massachusetts,Middlesex,lockdown,,,,
2263,Massachusetts,Middlesex,non-essential_services_closure,,,,
2264,Massachusetts,Middlesex,religious_gatherings_banned,,,,
2265,Massachusetts,Middlesex,school_closure,,,,
2266,Massachusetts,Middlesex,shelter_in_place,,,,
2267,Massachusetts,Middlesex,social_distancing,,,,
2268,Massachusetts,Norfolk,school_closure,,,https://norfolk.ma.us/assets/files/news/coronavirusupdatemarch132020.pdf,*effective date announcement was made 3/13
2269,Massachusetts,Norfolk,closing_of_public_venues,,,,
2270,Massachusetts,Norfolk,gathering_size_10_0,,,,
2271,Massachusetts,Norfolk,gathering_size_100_to_26,,,,
2272,Massachusetts,Norfolk,gathering_size_25_to_11,,,,
2273,Massachusetts,Norfolk,gathering_size_500_to_101,,,,
2274,Massachusetts,Norfolk,lockdown,,,,*there does not appear to be any Bristol county specific covid 19 legislations
2275,Massachusetts,Norfolk,non-essential_services_closure,,,,
2276,Massachusetts,Norfolk,religious_gatherings_banned,,,,
2277,Massachusetts,Norfolk,shelter_in_place,,,,
2278,Massachusetts,Norfolk,social_distancing,,,,3/16/20 strong recommendation to social distance and only go to essential public businesses https://norfolk.ma.us/assets/files/news/coronavirus-update-march-16-2020.pdf
2279,Massachusetts,Plymouth,school_closure,,,https://patch.com/massachusetts/plymouth/coronavirus-plymouth-schools-close-2-weeks, 
2280,Massachusetts,Plymouth,lockdown,,,,
2281,Massachusetts,Plymouth,closing_of_public_venues,,,,
2282,Massachusetts,Plymouth,gathering_size_10_0,,,,
2283,Massachusetts,Plymouth,gathering_size_100_to_26,,,,
2284,Massachusetts,Plymouth,gathering_size_25_to_11,,,,
2285,Massachusetts,Plymouth,gathering_size_500_to_101,,,,
2286,Massachusetts,Plymouth,non-essential_services_closure,,,,
2287,Massachusetts,Plymouth,religious_gatherings_banned,,,,
2288,Massachusetts,Plymouth,shelter_in_place,,,,
2289,Massachusetts,Plymouth,social_distancing,,,,
2290,Massachusetts,Suffolk,closing_of_public_venues,,,,
2291,Massachusetts,Suffolk,gathering_size_10_0,,,https://www.thecrimson.com/article/2020/3/24/harvardcoronavirusmassachusettsstayathome/,
2292,Massachusetts,Suffolk,gathering_size_25_to_11,,,,
2293,Massachusetts,Suffolk,gathering_size_500_to_101,,,,
2294,Massachusetts,Suffolk,non-essential_services_closure,,,,
2295,Massachusetts,Suffolk,religious_gatherings_banned,,,,
2296,Massachusetts,Suffolk,school_closure,,,https://www.boston25news.com/weather/schoolclosings/, 
2297,Massachusetts,Suffolk,social_distancing,,,,
2298,Massachusetts,Suffolk,lockdown,,,,
2299,Massachusetts,Suffolk,gathering_size_100_to_26,,,,
1198,Florida,Alachua,gathering_size_25_to_11,,,,
2300,Massachusetts,Suffolk,shelter_in_place,,,,"Statewide stay at home advisory issued 3/23, not county specific"
2301,Massachusetts,Worcester,school_closure,,,http://www.worcesterma.gov/announcements/covid-19-update-worceser-public-schools-closed-march-13#id2P_Tkcv5qEAAFA7nI_IKLg, 
2302,Massachusetts,Worcester,lockdown,,,,
2303,Massachusetts,Worcester,closing_of_public_venues,,,,
2304,Massachusetts,Worcester,gathering_size_10_0,,,,
2305,Massachusetts,Worcester,gathering_size_100_to_26,,,,
2306,Massachusetts,Worcester,gathering_size_25_to_11,,,,
2307,Massachusetts,Worcester,gathering_size_500_to_101,,,,
2308,Massachusetts,Worcester,non-essential_services_closure,,,,
2309,Massachusetts,Worcester,religious_gatherings_banned,,,,
2310,Massachusetts,Worcester,shelter_in_place,,,,
2311,Massachusetts,Worcester,social_distancing,,,,
2312,Michigan,Genesee,closing_of_public_venues,,,https://nbc25news.com/news/coronavirus/governorwhitmertoissuestayathomeordertoday?fbclid=IwAR1v4muPlJT4oRbRe0LzbsFXRDsTRbo8cdvMt4er9R_naRL4CXUaq3a2Ll8,
2313,Michigan,Genesee,gathering_size_100_to_26,,,https://www.mlive.com/publicinterest/2020/03/michigangovgretchenwhitmerbanseventsandgatheringsofmorethan50peopleamidcoronavirusoutbreak.html,
2314,Michigan,Genesee,non-essential_services_closure,,,https://nbc25news.com/news/coronavirus/governorwhitmertoissuestayathomeordertoday?fbclid=IwAR1v4muPlJT4oRbRe0LzbsFXRDsTRbo8cdvMt4er9R_naRL4CXUaq3a2Ll8,
2315,Michigan,Genesee,school_closure,,,https://www.facebook.com/pg/geneseemicounty/posts,
2316,Michigan,Genesee,shelter_in_place,,,https://nbc25news.com/news/coronavirus/governorwhitmertoissuestayathomeordertoday?fbclid=IwAR1v4muPlJT4oRbRe0LzbsFXRDsTRbo8cdvMt4er9R_naRL4CXUaq3a2Ll8,
2319,Michigan,Genesee,gathering_size_25_to_11,,,,
2320,Michigan,Genesee,gathering_size_500_to_101,,,,
2322,Michigan,Genesee,religious_gatherings_banned,,,,
2323,Michigan,Ingham,closing_of_public_venues,,,,
2324,Michigan,Ingham,gathering_size_10_0,,,,
2325,Michigan,Ingham,gathering_size_100_to_26,,,,
2326,Michigan,Ingham,gathering_size_25_to_11,,,,
2327,Michigan,Ingham,gathering_size_500_to_101,,,,
2328,Michigan,Ingham,lockdown,,,,3/27/20 county passed a law stating that must provide quarantine options for those who need it http://www.hd.ingham.org/Portals/HD/Home/Documents/cd/coronavirus/EOIngham2020-3.pdf
2329,Michigan,Ingham,non-essential_services_closure,,,,*3/27/20 elaborates on govenors essential buisness order by mandating screening all employees working http://www.hd.ingham.org/Portals/HD/Home/Documents/cd/coronavirus/EOMarch27-2020Final.pdf
2330,Michigan,Ingham,religious_gatherings_banned,,,,
2331,Michigan,Ingham,school_closure,,,,
2332,Michigan,Ingham,shelter_in_place,,,,does not implement directives outside of governor's orders beyond below categories http://hd.ingham.org/DepartmentalDirectory/CommunicableDisease/Coronavirus(COVID19).aspx
2333,Michigan,Ingham,social_distancing,,,,
2334,Michigan,Jackson,social_distancing,,,,
2335,Michigan,Jackson,shelter_in_place,,,,
2336,Michigan,Jackson,lockdown,,,,
2337,Michigan,Jackson,gathering_size_500_to_101,,,,
2338,Michigan,Jackson,gathering_size_100_to_26,,,,
2339,Michigan,Jackson,gathering_size_25_to_11,,,,
2340,Michigan,Jackson,gathering_size_10_0,,,,
2341,Michigan,Jackson,religious_gatherings_banned,,,,
2342,Michigan,Jackson,school_closure,,,,
2343,Michigan,Jackson,closing_of_public_venues,,,,
2344,Michigan,Jackson,non-essential_services_closure,,,,
2345,Michigan,Kent,closing_of_public_venues,,,,
2346,Michigan,Kent,gathering_size_10_0,,,,
2347,Michigan,Kent,gathering_size_100_to_26,,,,
2348,Michigan,Kent,gathering_size_25_to_11,,,,
2349,Michigan,Kent,gathering_size_500_to_101,,,,
2350,Michigan,Kent,lockdown,,,,
2351,Michigan,Kent,non-essential_services_closure,,,,
2352,Michigan,Kent,religious_gatherings_banned,,,,
2353,Michigan,Kent,school_closure,,,,
2354,Michigan,Kent,shelter_in_place,,,,
2355,Michigan,Kent,social_distancing,,,,
2356,Michigan,Livingston,closing_of_public_venues,,,,
2357,Michigan,Livingston,gathering_size_10_0,,,,
2358,Michigan,Livingston,gathering_size_100_to_26,,,,
2359,Michigan,Livingston,gathering_size_25_to_11,,,,
2360,Michigan,Livingston,gathering_size_500_to_101,,,,
2361,Michigan,Livingston,lockdown,,,,
2362,Michigan,Livingston,non-essential_services_closure,,,,
2363,Michigan,Livingston,religious_gatherings_banned,,,,
2364,Michigan,Livingston,school_closure,,,,
2365,Michigan,Livingston,shelter_in_place,,,,Livingston county does not implement other policies beyond posting govenor state wide orders https://www.livgov.com/health/ph/Pages/COVID19.aspx
2366,Michigan,Livingston,social_distancing,,,,
2367,Michigan,Macomb,closing_of_public_venues,,,https://www.macombmi.gov/DocumentCenter/View/4748/March16Release1130BuildingClosures,county owned buildings closed to the public; 3/18/20 mandate following gov. order to close public social places https://www.macomb-mi.gov/DocumentCenter/View/4755/Macomb-Township-State-of-Emergency-March-18-2020
2369,Michigan,Macomb,gathering_size_100_to_26,,,,
2370,Michigan,Macomb,gathering_size_25_to_11,,,,
2371,Michigan,Macomb,gathering_size_500_to_101,,,,
2372,Michigan,Macomb,lockdown,,,,
2373,Michigan,Macomb,non-essential_services_closure,,,,
2374,Michigan,Macomb,religious_gatherings_banned,,,,
2375,Michigan,Macomb,school_closure,,,,3/18/20 mandate following gov. order https://www.macomb-mi.gov/DocumentCenter/View/4755/Macomb-Township-State-of-Emergency-March-18-2020
2376,Michigan,Macomb,shelter_in_place,,,,
2377,Michigan,Macomb,social_distancing,,,,*all other categories are satisfied by the govenor's statewide orders
2378,Michigan,Monroe,lockdown,,,,
2379,Michigan,Monroe,closing_of_public_venues,,,,
2380,Michigan,Monroe,gathering_size_10_0,,,,
1256,Florida,Lake,gathering_size_10_0,,,https://www.lakecountyfl.gov/news_releases/news_release.aspx?id=3564,Limit is 30% of fire code regulations
2381,Michigan,Monroe,gathering_size_100_to_26,,,,
2382,Michigan,Monroe,gathering_size_25_to_11,,,,
2383,Michigan,Monroe,gathering_size_500_to_101,,,,
2384,Michigan,Monroe,non-essential_services_closure,,,,
2385,Michigan,Monroe,religious_gatherings_banned,,,,
2386,Michigan,Monroe,school_closure,,,,
2387,Michigan,Monroe,shelter_in_place,,,,
2388,Michigan,Monroe,social_distancing,,,,
2389,Michigan,Oakland,closing_of_public_venues,,,https://www.mlive.com/news/jackson/2020/03/with-9-coronavirus-cases-oakland-county-orders-restaurants-bars-to-cut-customer-capacity.html,"Order restaurants and pubs to cut capacity in half March 16, 2020"
2390,Michigan,Oakland,gathering_size_10_0,,,,
2391,Michigan,Oakland,gathering_size_100_to_26,,,,
2392,Michigan,Oakland,gathering_size_25_to_11,,,,
2393,Michigan,Oakland,gathering_size_500_to_101,,,,
2394,Michigan,Oakland,non-essential_services_closure,,,https://www.oakgov.com/pages/news.aspx#/mediaadvisorycountyexecutivecoulterannouncesnewhealthorderforscreeningemployeesandmaintainingsocialdistancingatessentialbusinesses,-
2395,Michigan,Oakland,religious_gatherings_banned,,,https://www.oakgov.com/pages/news.aspx#/mediaadvisorycountyexecutivecoulterannouncesnewhealthorderforscreeningemployeesandmaintainingsocialdistancingatessentialbusinesses,-
2396,Michigan,Oakland,school_closure,,,https://www.oakgov.com/pages/news.aspx#/mediaadvisorycountyexecutivecoulterannouncesnewhealthorderforscreeningemployeesandmaintainingsocialdistancingatessentialbusinesses,-
2397,Michigan,Oakland,shelter_in_place,,,https://www.oakgov.com/pages/news.aspx#/mediaadvisorycountyexecutivecoulterannouncesnewhealthorderforscreeningemployeesandmaintainingsocialdistancingatessentialbusinesses,-
2398,Michigan,Oakland,social_distancing,,,https://www.oakgov.com/pages/news.aspx#/mediaadvisorycountyexecutivecoulterannouncesnewhealthorderforscreeningemployeesandmaintainingsocialdistancingatessentialbusinesses,-
2400,Michigan,Saginaw,closing_of_public_venues,,,https://www.saginawmi.com/pdfs/CityHallClosure.pdf,"*effective date, all city offices closed to public"
2402,Michigan,Saginaw,gathering_size_100_to_26,,,,*assumed all other categories are implemented under governor statewide mandates 
2403,Michigan,Saginaw,gathering_size_25_to_11,,,,
2404,Michigan,Saginaw,gathering_size_500_to_101,,,,
2405,Michigan,Saginaw,lockdown,,,https://www.saginawmi.com/,county wide curfew between 21:00 - 06:00
2406,Michigan,Saginaw,non-essential_services_closure,,,,
2407,Michigan,Saginaw,religious_gatherings_banned,,,,
2408,Michigan,Saginaw,school_closure,,,,
2409,Michigan,Saginaw,shelter_in_place,,,,
2410,Michigan,Saginaw,social_distancing,,,,
2411,Michigan,St. Clair,social_distancing,,,,
2412,Michigan,St. Clair,shelter_in_place,,,,
2413,Michigan,St. Clair,lockdown,,,,
2414,Michigan,St. Clair,gathering_size_500_to_101,,,,
2415,Michigan,St. Clair,gathering_size_100_to_26,,,,
2416,Michigan,St. Clair,gathering_size_25_to_11,,,,
2417,Michigan,St. Clair,gathering_size_10_0,,,,
2418,Michigan,St. Clair,religious_gatherings_banned,,,,
2419,Michigan,St. Clair,school_closure,,,,
2420,Michigan,St. Clair,closing_of_public_venues,,,,
2421,Michigan,St. Clair,non-essential_services_closure,,,,
2422,Michigan,Washtenaw,closing_of_public_venues,,,,
2423,Michigan,Washtenaw,gathering_size_10_0,,,,
2424,Michigan,Washtenaw,gathering_size_100_to_26,,,,
2425,Michigan,Washtenaw,gathering_size_25_to_11,,,,
2426,Michigan,Washtenaw,gathering_size_500_to_101,,,,
2427,Michigan,Washtenaw,lockdown,,,,
2428,Michigan,Washtenaw,non-essential_services_closure,,,,
2429,Michigan,Washtenaw,religious_gatherings_banned,,,,
2430,Michigan,Washtenaw,school_closure,,,,
2431,Michigan,Washtenaw,shelter_in_place,,,,
2432,Michigan,Washtenaw,social_distancing,,,,
2433,Michigan,Wayne,lockdown,,,,
2434,Michigan,Wayne,closing_of_public_venues,,,,
2435,Michigan,Wayne,gathering_size_10_0,,,,
2436,Michigan,Wayne,gathering_size_100_to_26,,,,
2437,Michigan,Wayne,gathering_size_25_to_11,,,,
2438,Michigan,Wayne,gathering_size_500_to_101,,,,
2439,Michigan,Wayne,non-essential_services_closure,,,,
2440,Michigan,Wayne,religious_gatherings_banned,,,,
2441,Michigan,Wayne,school_closure,,,,
2442,Michigan,Wayne,shelter_in_place,,,,
2443,Michigan,Wayne,social_distancing,,,,
2444,Minnesota,Hennepin,closing_of_public_venues,,,https://content.govdelivery.com/accounts/MNHENNE/bulletins/2836299,-
2445,Minnesota,Hennepin,non-essential_services_closure,,,https://content.govdelivery.com/accounts/MNHENNE/bulletins/2836299,-
2446,Minnesota,Hennepin,social_distancing,,,https://content.govdelivery.com/accounts/MNHENNE/bulletins/2836299,-
2447,Minnesota,Hennepin,gathering_size_100_to_26,,,,
2448,Minnesota,Hennepin,gathering_size_10_0,,,,
2449,Minnesota,Hennepin,gathering_size_25_to_11,,,,
2450,Minnesota,Hennepin,gathering_size_500_to_101,,,https://content.govdelivery.com/accounts/MNHENNE/bulletins/2836299,-
2452,Minnesota,Hennepin,religious_gatherings_banned,,,https://content.govdelivery.com/accounts/MNHENNE/bulletins/2836299,-
2453,Minnesota,Hennepin,school_closure,,,https://kstp.com/coronavirus/walzordersallminnesotapublicschoolstoclosebeginningwednesdayovercoronaviruscovid19outbreak/5674427/,
