id,date,region,transportation_type,value
12838,2020-04-21,Nova Scotia,Transit stations,-66.0
12839,2020-04-21,Nova Scotia,Workplace,-59.0
12840,2020-04-21,Nova Scotia,Residential,20.0
12841,2020-04-22,Nova Scotia,Retail & recreation,-49.0
12842,2020-04-22,Nova Scotia,Grocery & pharmacy,-30.0
12843,2020-04-22,Nova Scotia,Parks,-42.0
12844,2020-04-22,Nova Scotia,Transit stations,-69.0
12845,2020-04-22,Nova Scotia,Workplace,-59.0
12846,2020-04-22,Nova Scotia,Residential,22.0
12847,2020-04-23,Nova Scotia,Retail & recreation,-46.0
12848,2020-04-23,Nova Scotia,Grocery & pharmacy,-23.0
12849,2020-04-23,Nova Scotia,Parks,-27.0
12850,2020-04-23,Nova Scotia,Transit stations,-69.0
12851,2020-04-23,Nova Scotia,Workplace,-58.0
12852,2020-04-23,Nova Scotia,Residential,20.0
12853,2020-04-24,Nova Scotia,Retail & recreation,-54.0
12854,2020-04-24,Nova Scotia,Grocery & pharmacy,-32.0
12855,2020-04-24,Nova Scotia,Parks,-43.0
12856,2020-04-24,Nova Scotia,Transit stations,-69.0
12857,2020-04-24,Nova Scotia,Workplace,-56.0
12858,2020-04-24,Nova Scotia,Residential,23.0
12859,2020-04-25,Nova Scotia,Retail & recreation,-51.0
12860,2020-04-25,Nova Scotia,Grocery & pharmacy,-30.0
12861,2020-04-25,Nova Scotia,Parks,-19.0
12862,2020-04-25,Nova Scotia,Transit stations,-56.0
12863,2020-04-25,Nova Scotia,Workplace,-39.0
12864,2020-04-25,Nova Scotia,Residential,13.0
12865,2020-04-26,Nova Scotia,Retail & recreation,-25.0
12866,2020-04-26,Nova Scotia,Grocery & pharmacy,-5.0
12867,2020-04-26,Nova Scotia,Parks,60.0
12868,2020-04-26,Nova Scotia,Transit stations,-49.0
12869,2020-04-26,Nova Scotia,Workplace,-27.0
12870,2020-04-26,Nova Scotia,Residential,4.0
12871,2020-04-13,Nunavut,Retail & recreation,
12872,2020-04-13,Nunavut,Grocery & pharmacy,
12873,2020-04-13,Nunavut,Parks,
12874,2020-04-13,Nunavut,Transit stations,
12875,2020-04-13,Nunavut,Workplace,-60.0
12876,2020-04-13,Nunavut,Residential,
12877,2020-04-14,Nunavut,Retail & recreation,
12878,2020-04-14,Nunavut,Grocery & pharmacy,
12879,2020-04-14,Nunavut,Parks,
12880,2020-04-14,Nunavut,Transit stations,
12881,2020-04-14,Nunavut,Workplace,-34.0
12882,2020-04-14,Nunavut,Residential,
12883,2020-04-15,Nunavut,Retail & recreation,
12884,2020-04-15,Nunavut,Grocery & pharmacy,
12885,2020-04-15,Nunavut,Parks,
12886,2020-04-15,Nunavut,Transit stations,
12887,2020-04-15,Nunavut,Workplace,-31.0
12888,2020-04-15,Nunavut,Residential,
12889,2020-04-16,Nunavut,Retail & recreation,
12890,2020-04-16,Nunavut,Grocery & pharmacy,
12891,2020-04-16,Nunavut,Parks,
12892,2020-04-16,Nunavut,Transit stations,
12893,2020-04-16,Nunavut,Workplace,-27.0
12894,2020-04-16,Nunavut,Residential,
12895,2020-04-17,Nunavut,Retail & recreation,
12896,2020-04-17,Nunavut,Grocery & pharmacy,
12897,2020-04-17,Nunavut,Parks,
12898,2020-04-17,Nunavut,Transit stations,
12899,2020-04-17,Nunavut,Workplace,-32.0
12900,2020-04-17,Nunavut,Residential,
12901,2020-04-18,Nunavut,Retail & recreation,
12902,2020-04-18,Nunavut,Grocery & pharmacy,
12903,2020-04-18,Nunavut,Parks,
12904,2020-04-18,Nunavut,Transit stations,
12905,2020-04-18,Nunavut,Workplace,-20.0
12906,2020-04-18,Nunavut,Residential,
12907,2020-04-20,Nunavut,Retail & recreation,
12908,2020-04-20,Nunavut,Grocery & pharmacy,
12909,2020-04-20,Nunavut,Parks,
12910,2020-04-20,Nunavut,Transit stations,
12911,2020-04-20,Nunavut,Workplace,-29.0
12912,2020-04-20,Nunavut,Residential,
12913,2020-04-21,Nunavut,Retail & recreation,
12914,2020-04-21,Nunavut,Grocery & pharmacy,
12915,2020-04-21,Nunavut,Parks,
12916,2020-04-21,Nunavut,Transit stations,
12917,2020-04-21,Nunavut,Workplace,-26.0
12918,2020-04-21,Nunavut,Residential,
12919,2020-04-22,Nunavut,Retail & recreation,
12920,2020-04-22,Nunavut,Grocery & pharmacy,
12921,2020-04-22,Nunavut,Parks,
12922,2020-04-22,Nunavut,Transit stations,
12923,2020-04-22,Nunavut,Workplace,-24.0
12924,2020-04-22,Nunavut,Residential,
12925,2020-04-23,Nunavut,Retail & recreation,
12926,2020-04-23,Nunavut,Grocery & pharmacy,
12927,2020-04-23,Nunavut,Parks,
12928,2020-04-23,Nunavut,Transit stations,
12929,2020-04-23,Nunavut,Workplace,-23.0
12930,2020-04-23,Nunavut,Residential,
12931,2020-04-24,Nunavut,Retail & recreation,
12932,2020-04-24,Nunavut,Grocery & pharmacy,
12933,2020-04-24,Nunavut,Parks,
12934,2020-04-24,Nunavut,Transit stations,
12935,2020-04-24,Nunavut,Workplace,-25.0
12936,2020-04-24,Nunavut,Residential,
12937,2020-04-25,Nunavut,Retail & recreation,
12938,2020-04-25,Nunavut,Grocery & pharmacy,
12939,2020-04-25,Nunavut,Parks,
12940,2020-04-25,Nunavut,Transit stations,
12941,2020-04-25,Nunavut,Workplace,-18.0
12942,2020-04-25,Nunavut,Residential,
12943,2020-04-12,Ontario,Retail & recreation,-80.0
12944,2020-04-12,Ontario,Grocery & pharmacy,-68.0
12945,2020-04-12,Ontario,Parks,-20.0
12946,2020-04-12,Ontario,Transit stations,-70.0
12947,2020-04-12,Ontario,Workplace,-55.0
12948,2020-04-12,Ontario,Residential,15.0
12949,2020-04-13,Ontario,Retail & recreation,-58.0
12950,2020-04-13,Ontario,Grocery & pharmacy,-25.0
12951,2020-04-13,Ontario,Parks,-47.0
12952,2020-04-13,Ontario,Transit stations,-75.0
12953,2020-04-13,Ontario,Workplace,-69.0
12954,2020-04-13,Ontario,Residential,27.0
12955,2020-04-14,Ontario,Retail & recreation,-52.0
12956,2020-04-14,Ontario,Grocery & pharmacy,-14.0
12957,2020-04-14,Ontario,Parks,-31.0
12958,2020-04-14,Ontario,Transit stations,-70.0
12959,2020-04-14,Ontario,Workplace,-63.0
12960,2020-04-14,Ontario,Residential,25.0
12961,2020-04-15,Ontario,Retail & recreation,-53.0
12962,2020-04-15,Ontario,Grocery & pharmacy,-20.0
12963,2020-04-15,Ontario,Parks,-37.0
12964,2020-04-15,Ontario,Transit stations,-70.0
12965,2020-04-15,Ontario,Workplace,-63.0
12966,2020-04-15,Ontario,Residential,26.0
12967,2020-04-16,Ontario,Retail & recreation,-54.0
12968,2020-04-16,Ontario,Grocery & pharmacy,-19.0
12969,2020-04-16,Ontario,Parks,-32.0
12970,2020-04-16,Ontario,Transit stations,-70.0
12971,2020-04-16,Ontario,Workplace,-63.0
12972,2020-04-16,Ontario,Residential,27.0
12973,2020-04-17,Ontario,Retail & recreation,-56.0
12974,2020-04-17,Ontario,Grocery & pharmacy,-23.0
12975,2020-04-17,Ontario,Parks,-33.0
12976,2020-04-17,Ontario,Transit stations,-69.0
12977,2020-04-17,Ontario,Workplace,-62.0
12978,2020-04-17,Ontario,Residential,28.0
12979,2020-04-18,Ontario,Retail & recreation,-58.0
12980,2020-04-18,Ontario,Grocery & pharmacy,-27.0
12981,2020-04-18,Ontario,Parks,-11.0
12982,2020-04-18,Ontario,Transit stations,-58.0
12983,2020-04-18,Ontario,Workplace,-43.0
12984,2020-04-18,Ontario,Residential,15.0
12985,2020-04-19,Ontario,Retail & recreation,-61.0
12986,2020-04-19,Ontario,Grocery & pharmacy,-36.0
12987,2020-04-19,Ontario,Parks,-36.0
12988,2020-04-19,Ontario,Transit stations,-66.0
12989,2020-04-19,Ontario,Workplace,-44.0
12990,2020-04-19,Ontario,Residential,14.0
12991,2020-04-20,Ontario,Retail & recreation,-53.0
12992,2020-04-20,Ontario,Grocery & pharmacy,-23.0
12993,2020-04-20,Ontario,Parks,-5.0
12994,2020-04-20,Ontario,Transit stations,-68.0
12995,2020-04-20,Ontario,Workplace,-62.0
12996,2020-04-20,Ontario,Residential,24.0
12997,2020-04-21,Ontario,Retail & recreation,-56.0
12998,2020-04-21,Ontario,Grocery & pharmacy,-26.0
12999,2020-04-21,Ontario,Parks,-44.0
13000,2020-04-21,Ontario,Transit stations,-70.0
13001,2020-04-21,Ontario,Workplace,-62.0
13002,2020-04-21,Ontario,Residential,25.0
13003,2020-04-22,Ontario,Retail & recreation,-54.0
13004,2020-04-22,Ontario,Grocery & pharmacy,-22.0
13005,2020-04-22,Ontario,Parks,-27.0
13006,2020-04-22,Ontario,Transit stations,-69.0
13007,2020-04-22,Ontario,Workplace,-62.0
13008,2020-04-22,Ontario,Residential,25.0
13009,2020-04-23,Ontario,Retail & recreation,-54.0
13010,2020-04-23,Ontario,Grocery & pharmacy,-21.0
13011,2020-04-23,Ontario,Parks,-25.0
13012,2020-04-23,Ontario,Transit stations,-68.0
13013,2020-04-23,Ontario,Workplace,-62.0
13014,2020-04-23,Ontario,Residential,26.0
13015,2020-04-24,Ontario,Retail & recreation,-56.0
13016,2020-04-24,Ontario,Grocery & pharmacy,-25.0
13017,2020-04-24,Ontario,Parks,-19.0
13018,2020-04-24,Ontario,Transit stations,-67.0
13019,2020-04-24,Ontario,Workplace,-61.0
13020,2020-04-24,Ontario,Residential,26.0
13021,2020-04-25,Ontario,Retail & recreation,-56.0
13022,2020-04-25,Ontario,Grocery & pharmacy,-25.0
13023,2020-04-25,Ontario,Parks,22.0
13024,2020-04-25,Ontario,Transit stations,-54.0
13025,2020-04-25,Ontario,Workplace,-41.0
13026,2020-04-25,Ontario,Residential,14.0
13027,2020-04-26,Ontario,Retail & recreation,-59.0
13028,2020-04-26,Ontario,Grocery & pharmacy,-32.0
13029,2020-04-26,Ontario,Parks,-36.0
13030,2020-04-26,Ontario,Transit stations,-65.0
13031,2020-04-26,Ontario,Workplace,-43.0
13032,2020-04-26,Ontario,Residential,14.0
13033,2020-04-12,Prince Edward Island,Retail & recreation,-68.0
13034,2020-04-12,Prince Edward Island,Grocery & pharmacy,-63.0
13035,2020-04-12,Prince Edward Island,Parks,
13036,2020-04-12,Prince Edward Island,Transit stations,
13037,2020-04-12,Prince Edward Island,Workplace,-37.0
13038,2020-04-12,Prince Edward Island,Residential,
13039,2020-04-13,Prince Edward Island,Retail & recreation,-55.0
13040,2020-04-13,Prince Edward Island,Grocery & pharmacy,-26.0
13041,2020-04-13,Prince Edward Island,Parks,
13042,2020-04-13,Prince Edward Island,Transit stations,
13043,2020-04-13,Prince Edward Island,Workplace,-62.0
13044,2020-04-13,Prince Edward Island,Residential,22.0
13045,2020-04-14,Prince Edward Island,Retail & recreation,-48.0
13046,2020-04-14,Prince Edward Island,Grocery & pharmacy,-17.0
13047,2020-04-14,Prince Edward Island,Parks,
13048,2020-04-14,Prince Edward Island,Transit stations,
13049,2020-04-14,Prince Edward Island,Workplace,-54.0
13050,2020-04-14,Prince Edward Island,Residential,19.0
13051,2020-04-15,Prince Edward Island,Retail & recreation,-42.0
13052,2020-04-15,Prince Edward Island,Grocery & pharmacy,-14.0
13053,2020-04-15,Prince Edward Island,Parks,
13054,2020-04-15,Prince Edward Island,Transit stations,
13055,2020-04-15,Prince Edward Island,Workplace,-55.0
13056,2020-04-15,Prince Edward Island,Residential,20.0
13057,2020-04-16,Prince Edward Island,Retail & recreation,-41.0
13058,2020-04-16,Prince Edward Island,Grocery & pharmacy,-10.0
13059,2020-04-16,Prince Edward Island,Parks,
13060,2020-04-16,Prince Edward Island,Transit stations,
13061,2020-04-16,Prince Edward Island,Workplace,-55.0
13062,2020-04-16,Prince Edward Island,Residential,21.0
13063,2020-04-17,Prince Edward Island,Retail & recreation,-46.0
13064,2020-04-17,Prince Edward Island,Grocery & pharmacy,-17.0
13065,2020-04-17,Prince Edward Island,Parks,
13066,2020-04-17,Prince Edward Island,Transit stations,
13067,2020-04-17,Prince Edward Island,Workplace,-53.0
13068,2020-04-17,Prince Edward Island,Residential,23.0
13069,2020-04-18,Prince Edward Island,Retail & recreation,-48.0
13070,2020-04-18,Prince Edward Island,Grocery & pharmacy,-26.0
13071,2020-04-18,Prince Edward Island,Parks,
13072,2020-04-18,Prince Edward Island,Transit stations,
13073,2020-04-18,Prince Edward Island,Workplace,-35.0
13074,2020-04-18,Prince Edward Island,Residential,
13075,2020-04-19,Prince Edward Island,Retail & recreation,-36.0
13076,2020-04-19,Prince Edward Island,Grocery & pharmacy,-17.0
13077,2020-04-19,Prince Edward Island,Parks,
13078,2020-04-19,Prince Edward Island,Transit stations,
13079,2020-04-19,Prince Edward Island,Workplace,-29.0
13080,2020-04-19,Prince Edward Island,Residential,
13081,2020-04-20,Prince Edward Island,Retail & recreation,-42.0
13082,2020-04-20,Prince Edward Island,Grocery & pharmacy,-21.0
13083,2020-04-20,Prince Edward Island,Parks,
13084,2020-04-20,Prince Edward Island,Transit stations,
13085,2020-04-20,Prince Edward Island,Workplace,-51.0
13086,2020-04-20,Prince Edward Island,Residential,19.0
13087,2020-04-21,Prince Edward Island,Retail & recreation,-41.0
13088,2020-04-21,Prince Edward Island,Grocery & pharmacy,-16.0
13089,2020-04-21,Prince Edward Island,Parks,
13090,2020-04-21,Prince Edward Island,Transit stations,
13091,2020-04-21,Prince Edward Island,Workplace,-52.0
13092,2020-04-21,Prince Edward Island,Residential,18.0
13093,2020-04-22,Prince Edward Island,Retail & recreation,-44.0
13094,2020-04-22,Prince Edward Island,Grocery & pharmacy,-22.0
13095,2020-04-22,Prince Edward Island,Parks,
13096,2020-04-22,Prince Edward Island,Transit stations,
13097,2020-04-22,Prince Edward Island,Workplace,-52.0
13098,2020-04-22,Prince Edward Island,Residential,20.0
13099,2020-04-23,Prince Edward Island,Retail & recreation,-43.0
13100,2020-04-23,Prince Edward Island,Grocery & pharmacy,-20.0
13101,2020-04-23,Prince Edward Island,Parks,
13102,2020-04-23,Prince Edward Island,Transit stations,
13103,2020-04-23,Prince Edward Island,Workplace,-52.0
13104,2020-04-23,Prince Edward Island,Residential,20.0
13105,2020-04-24,Prince Edward Island,Retail & recreation,-44.0
13106,2020-04-24,Prince Edward Island,Grocery & pharmacy,-21.0
13107,2020-04-24,Prince Edward Island,Parks,
13108,2020-04-24,Prince Edward Island,Transit stations,
13109,2020-04-24,Prince Edward Island,Workplace,-51.0
13110,2020-04-24,Prince Edward Island,Residential,20.0
13111,2020-04-25,Prince Edward Island,Retail & recreation,-44.0
13112,2020-04-25,Prince Edward Island,Grocery & pharmacy,-23.0
13113,2020-04-25,Prince Edward Island,Parks,
13114,2020-04-25,Prince Edward Island,Transit stations,
13115,2020-04-25,Prince Edward Island,Workplace,-35.0
13116,2020-04-25,Prince Edward Island,Residential,
13117,2020-04-26,Prince Edward Island,Retail & recreation,-27.0
13118,2020-04-26,Prince Edward Island,Grocery & pharmacy,-7.0
13119,2020-04-26,Prince Edward Island,Parks,
13120,2020-04-26,Prince Edward Island,Transit stations,
13121,2020-04-26,Prince Edward Island,Workplace,-26.0
13122,2020-04-26,Prince Edward Island,Residential,
13123,2020-04-12,Quebec,Retail & recreation,-82.0
13124,2020-04-12,Quebec,Grocery & pharmacy,-75.0
13125,2020-04-12,Quebec,Parks,1.0
13126,2020-04-12,Quebec,Transit stations,-68.0
13127,2020-04-12,Quebec,Workplace,-54.0
13128,2020-04-12,Quebec,Residential,15.0
13129,2020-04-13,Quebec,Retail & recreation,-65.0
13130,2020-04-13,Quebec,Grocery & pharmacy,-42.0
13131,2020-04-13,Quebec,Parks,-62.0
13132,2020-04-13,Quebec,Transit stations,-81.0
13133,2020-04-13,Quebec,Workplace,-79.0
13134,2020-04-13,Quebec,Residential,30.0
13135,2020-04-14,Quebec,Retail & recreation,-54.0
13136,2020-04-14,Quebec,Grocery & pharmacy,-22.0
13137,2020-04-14,Quebec,Parks,-23.0
13138,2020-04-14,Quebec,Transit stations,-73.0
13139,2020-04-14,Quebec,Workplace,-66.0
13140,2020-04-14,Quebec,Residential,27.0
13141,2020-04-15,Quebec,Retail & recreation,-55.0
13142,2020-04-15,Quebec,Grocery & pharmacy,-24.0
13143,2020-04-15,Quebec,Parks,-29.0
13144,2020-04-15,Quebec,Transit stations,-73.0
13145,2020-04-15,Quebec,Workplace,-65.0
13146,2020-04-15,Quebec,Residential,27.0
13147,2020-04-16,Quebec,Retail & recreation,-56.0
13148,2020-04-16,Quebec,Grocery & pharmacy,-24.0
13149,2020-04-16,Quebec,Parks,-26.0
13150,2020-04-16,Quebec,Transit stations,-73.0
13151,2020-04-16,Quebec,Workplace,-65.0
13152,2020-04-16,Quebec,Residential,28.0
13153,2020-04-17,Quebec,Retail & recreation,-59.0
13154,2020-04-17,Quebec,Grocery & pharmacy,-28.0
13155,2020-04-17,Quebec,Parks,-37.0
13156,2020-04-17,Quebec,Transit stations,-72.0
13157,2020-04-17,Quebec,Workplace,-64.0
13158,2020-04-17,Quebec,Residential,30.0
13159,2020-04-18,Quebec,Retail & recreation,-59.0
13160,2020-04-18,Quebec,Grocery & pharmacy,-29.0
13161,2020-04-18,Quebec,Parks,2.0
13162,2020-04-18,Quebec,Transit stations,-59.0
13163,2020-04-18,Quebec,Workplace,-41.0
13164,2020-04-18,Quebec,Residential,17.0
13165,2020-04-19,Quebec,Retail & recreation,-82.0
13166,2020-04-19,Quebec,Grocery & pharmacy,-78.0
13167,2020-04-19,Quebec,Parks,-42.0
13168,2020-04-19,Quebec,Transit stations,-74.0
13169,2020-04-19,Quebec,Workplace,-48.0
13170,2020-04-19,Quebec,Residential,16.0
13171,2020-04-20,Quebec,Retail & recreation,-45.0
13172,2020-04-20,Quebec,Grocery & pharmacy,-17.0
13173,2020-04-20,Quebec,Parks,19.0
13174,2020-04-20,Quebec,Transit stations,-68.0
13175,2020-04-20,Quebec,Workplace,-61.0
13176,2020-04-20,Quebec,Residential,23.0
13177,2020-04-21,Quebec,Retail & recreation,-54.0
13178,2020-04-21,Quebec,Grocery & pharmacy,-29.0
13179,2020-04-21,Quebec,Parks,-43.0
13180,2020-04-21,Quebec,Transit stations,-74.0
13181,2020-04-21,Quebec,Workplace,-62.0
13182,2020-04-21,Quebec,Residential,26.0
13183,2020-04-22,Quebec,Retail & recreation,-57.0
13184,2020-04-22,Quebec,Grocery & pharmacy,-31.0
13185,2020-04-22,Quebec,Parks,-49.0
13186,2020-04-22,Quebec,Transit stations,-74.0
13187,2020-04-22,Quebec,Workplace,-62.0
13188,2020-04-22,Quebec,Residential,27.0
13189,2020-04-23,Quebec,Retail & recreation,-53.0
13190,2020-04-23,Quebec,Grocery & pharmacy,-23.0
13191,2020-04-23,Quebec,Parks,-3.0
13192,2020-04-23,Quebec,Transit stations,-70.0
13193,2020-04-23,Quebec,Workplace,-61.0
13194,2020-04-23,Quebec,Residential,26.0
13195,2020-04-24,Quebec,Retail & recreation,-56.0
13196,2020-04-24,Quebec,Grocery & pharmacy,-27.0
13197,2020-04-24,Quebec,Parks,-4.0
13198,2020-04-24,Quebec,Transit stations,-68.0
13199,2020-04-24,Quebec,Workplace,-60.0
13200,2020-04-24,Quebec,Residential,27.0
13201,2020-04-25,Quebec,Retail & recreation,-54.0
13202,2020-04-25,Quebec,Grocery & pharmacy,-24.0
13203,2020-04-25,Quebec,Parks,41.0
13204,2020-04-25,Quebec,Transit stations,-53.0
13205,2020-04-25,Quebec,Workplace,-38.0
13206,2020-04-25,Quebec,Residential,16.0
13207,2020-04-26,Quebec,Retail & recreation,-78.0
13208,2020-04-26,Quebec,Grocery & pharmacy,-74.0
13209,2020-04-26,Quebec,Parks,-4.0
13210,2020-04-26,Quebec,Transit stations,-68.0
13211,2020-04-26,Quebec,Workplace,-44.0
13212,2020-04-26,Quebec,Residential,14.0
13213,2020-04-12,Saskatchewan,Retail & recreation,-62.0
13214,2020-04-12,Saskatchewan,Grocery & pharmacy,-43.0
13215,2020-04-12,Saskatchewan,Parks,-13.0
13216,2020-04-12,Saskatchewan,Transit stations,-63.0
13217,2020-04-12,Saskatchewan,Workplace,-42.0
13218,2020-04-12,Saskatchewan,Residential,13.0
13219,2020-04-13,Saskatchewan,Retail & recreation,-50.0
13220,2020-04-13,Saskatchewan,Grocery & pharmacy,-24.0
13221,2020-04-13,Saskatchewan,Parks,-12.0
13222,2020-04-13,Saskatchewan,Transit stations,-61.0
13223,2020-04-13,Saskatchewan,Workplace,-57.0
13224,2020-04-13,Saskatchewan,Residential,20.0
13225,2020-04-14,Saskatchewan,Retail & recreation,-44.0
13226,2020-04-14,Saskatchewan,Grocery & pharmacy,-12.0
13227,2020-04-14,Saskatchewan,Parks,23.0
13228,2020-04-14,Saskatchewan,Transit stations,-53.0
13229,2020-04-14,Saskatchewan,Workplace,-49.0
13230,2020-04-14,Saskatchewan,Residential,19.0
13231,2020-04-15,Saskatchewan,Retail & recreation,-39.0
13232,2020-04-15,Saskatchewan,Grocery & pharmacy,-6.0
13233,2020-04-15,Saskatchewan,Parks,11.0
13234,2020-04-15,Saskatchewan,Transit stations,-55.0
13235,2020-04-15,Saskatchewan,Workplace,-49.0
13236,2020-04-15,Saskatchewan,Residential,19.0
13237,2020-04-16,Saskatchewan,Retail & recreation,-39.0
13238,2020-04-16,Saskatchewan,Grocery & pharmacy,-7.0
13239,2020-04-16,Saskatchewan,Parks,17.0
13240,2020-04-16,Saskatchewan,Transit stations,-53.0
13241,2020-04-16,Saskatchewan,Workplace,-49.0
